,holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume,weekday,hour,wmain_clear,wmain_clouds,wmain_drizzle,wmain_fog,wmain_haze,wmain_mist,wmain_rain,wmain_smoke,wmain_snow,wmain_squall,wmain_thunderstorm
22673,0,278.952,0,0,0,5388,4,9,1,0,0,0,0,0,0,0,0,0,0
22674,0,280.65,0,0,0,4993,4,10,1,0,0,0,0,0,0,0,0,0,0
22675,0,284.811,0,0,0,5228,4,11,1,0,0,0,0,0,0,0,0,0,0
22676,0,282.65,0,0,40,5640,4,12,0,1,0,0,0,0,0,0,0,0,0
22677,0,284.32,0,0,20,5521,4,13,0,1,0,0,0,0,0,0,0,0,0
22678,0,285.62,0,0,1,5816,4,14,1,0,0,0,0,0,0,0,0,0,0
22679,0,287.5,0,0,1,6604,4,16,1,0,0,0,0,0,0,0,0,0,0
22680,0,287.83,0,0,40,4910,4,18,0,1,0,0,0,0,0,0,0,0,0
22681,0,286.6,0,0,1,3974,4,19,1,0,0,0,0,0,0,0,0,0,0
22682,0,285.34,0,0,1,3527,4,20,1,0,0,0,0,0,0,0,0,0,0
22683,0,282.63,0,0,1,2991,4,22,1,0,0,0,0,0,0,0,0,0,0
22684,0,281.03,0,0,1,2181,4,23,1,0,0,0,0,0,0,0,0,0,0
22685,0,280.33,0,0,1,1677,5,0,1,0,0,0,0,0,0,0,0,0,0
22686,0,279.31,0,0,1,935,5,1,1,0,0,0,0,0,0,0,0,0,0
22687,0,278.63,0,0,1,736,5,2,1,0,0,0,0,0,0,0,0,0,0
22688,0,278.03,0,0,1,405,5,3,1,0,0,0,0,0,0,0,0,0,0
22689,0,277.86,0,0,1,413,5,4,1,0,0,0,0,0,0,0,0,0,0
22690,0,277.22,0,0,1,745,5,5,1,0,0,0,0,0,0,0,0,0,0
22691,0,277.13,0,0,1,1442,5,6,1,0,0,0,0,0,0,0,0,0,0
22692,0,278.56,0,0,1,2202,5,7,1,0,0,0,0,0,0,0,0,0,0
22693,0,281.1,0,0,1,3497,5,8,1,0,0,0,0,0,0,0,0,0,0
22694,0,284.05,0,0,12,4366,5,9,0,1,0,0,0,0,0,0,0,0,0
22695,0,287.75,0,0,1,4482,5,10,1,0,0,0,0,0,0,0,0,0,0
22696,0,291.25,0,0,1,5285,5,12,1,0,0,0,0,0,0,0,0,0,0
22697,0,292.34,0,0,40,5057,5,13,0,1,0,0,0,0,0,0,0,0,0
22698,0,293.17,0,0,1,4855,5,14,1,0,0,0,0,0,0,0,0,0,0
22699,0,293.19,0,0,75,4755,5,16,0,0,0,0,0,0,1,0,0,0,0
22700,0,293.46,0,0,1,4687,5,17,0,0,0,0,0,0,1,0,0,0,0
22701,0,293.26,0,0,1,4444,5,18,1,0,0,0,0,0,0,0,0,0,0
22702,0,291.11,0,0,1,3340,5,20,0,0,0,0,0,0,0,0,0,0,1
22703,0,290.2,0,0,1,3497,5,21,1,0,0,0,0,0,0,0,0,0,0
22704,0,289.31,0,0,1,3000,5,22,1,0,0,0,0,0,0,0,0,0,0
22705,0,289.33,0,0,1,2256,5,23,1,0,0,0,0,0,0,0,0,0,0
22706,0,289.23,0,0,40,1867,6,0,0,0,0,0,0,0,0,0,0,0,1
22707,0,288.86,0,0,40,1063,6,1,0,0,0,0,0,0,0,0,0,0,1
22708,0,288.86,0,0,40,1063,6,1,0,0,1,0,0,0,0,0,0,0,0
22709,0,288.35,0,0,1,822,6,2,0,0,0,0,0,0,0,0,0,0,1
22710,0,288.35,0,0,1,822,6,2,0,0,0,0,0,0,1,0,0,0,0
22711,0,288.09,0,0,1,395,6,3,0,0,0,0,0,0,0,0,0,0,1
22712,0,288.09,0,0,1,395,6,3,0,0,0,0,0,0,1,0,0,0,0
22713,0,287.62,0,0,40,390,6,4,0,0,0,0,0,0,1,0,0,0,0
22714,0,287.3,0,0,1,629,6,5,0,0,0,0,0,0,0,0,0,0,1
22715,0,287.3,0,0,1,629,6,5,0,0,0,0,0,0,1,0,0,0,0
22716,0,287.3,0,0,1,629,6,5,0,0,1,0,0,0,0,0,0,0,0
22717,0,285.97,1,0,90,1180,6,6,0,0,0,0,0,0,1,0,0,0,0
22718,0,285.97,1,0,90,1180,6,6,0,0,0,0,0,0,0,0,0,0,1
22719,0,285.57,1,0,90,1734,6,7,0,0,0,0,0,0,1,0,0,0,0
22720,0,285.57,1,0,90,1734,6,7,0,0,0,0,0,0,0,0,0,0,1
22721,0,284.58,1,0,90,2620,6,8,0,0,0,0,0,0,1,0,0,0,0
22722,0,284.58,1,0,90,2620,6,8,0,0,0,0,0,0,0,0,0,0,1
22723,0,284.58,1,0,90,2620,6,8,0,0,0,0,0,1,0,0,0,0,0
22724,0,284.34,1,0,90,2907,6,9,0,0,0,0,0,0,1,0,0,0,0
22725,0,284.34,1,0,90,2907,6,9,0,0,0,0,0,0,0,0,0,0,1
22726,0,284.34,1,0,90,2907,6,9,0,0,0,0,0,1,0,0,0,0,0
22727,0,284.55,1,0,90,3494,6,10,0,0,0,0,0,0,1,0,0,0,0
22728,0,284.55,1,0,90,3494,6,10,0,0,0,0,0,0,0,0,0,0,1
22729,0,284.55,1,0,90,3494,6,10,0,0,0,0,0,1,0,0,0,0,0
22730,0,284.35,1,0,90,3929,6,11,0,0,0,0,0,0,1,0,0,0,0
22731,0,284.35,1,0,90,3929,6,11,0,0,0,0,0,1,0,0,0,0,0
22732,0,284.35,1,0,90,3929,6,11,0,0,0,0,0,0,0,0,0,0,1
22733,0,284.35,1,0,90,3929,6,11,0,0,1,0,0,0,0,0,0,0,0
22734,0,284.58,1,0,90,4349,6,12,0,0,0,0,0,0,1,0,0,0,0
22735,0,284.58,1,0,90,4349,6,12,0,0,0,0,0,1,0,0,0,0,0
22736,0,284.58,1,0,90,4349,6,12,0,0,1,0,0,0,0,0,0,0,0
22737,0,285.88,0,0,75,4779,6,13,0,0,0,0,0,0,1,0,0,0,0
22738,0,285.88,0,0,75,4779,6,13,0,0,0,0,0,1,0,0,0,0,0
22739,0,286.28,0,0,75,4347,6,14,0,0,0,0,0,1,0,0,0,0,0
22740,0,286.28,0,0,75,4347,6,14,0,0,0,0,1,0,0,0,0,0,0
22741,0,286.28,0,0,75,4347,6,14,0,0,0,0,0,0,1,0,0,0,0
22742,0,286.36,0,0,90,4087,6,15,0,0,0,0,0,0,1,0,0,0,0
22743,0,286.36,0,0,90,4087,6,15,0,0,0,0,0,1,0,0,0,0,0
22744,0,286.36,0,0,90,4087,6,15,0,0,1,0,0,0,0,0,0,0,0
22745,0,286.46,1,0,90,4461,6,16,0,0,0,0,0,0,1,0,0,0,0
22746,0,286.46,1,0,90,4461,6,16,0,0,0,0,0,1,0,0,0,0,0
22747,0,286.58,0,0,90,5823,6,17,0,0,0,0,0,1,0,0,0,0,0
22748,0,286.58,0,0,90,5823,6,17,0,0,1,0,0,0,0,0,0,0,0
22749,0,286.58,0,0,90,5823,6,17,0,0,0,0,1,0,0,0,0,0,0
22750,0,286.58,0,0,90,5823,6,17,0,0,0,0,0,0,1,0,0,0,0
22751,0,286.19,0,0,90,3260,6,19,0,0,0,0,0,1,0,0,0,0,0
22752,0,286.19,0,0,90,3260,6,19,0,0,0,0,0,0,1,0,0,0,0
22753,0,286.19,0,0,90,3260,6,19,0,0,0,0,1,0,0,0,0,0,0
22754,0,285.29,1,0,90,2577,6,20,0,0,0,0,0,0,1,0,0,0,0
22755,0,285.29,1,0,90,2577,6,20,0,0,0,0,0,1,0,0,0,0,0
22756,0,285.29,1,0,90,2577,6,20,0,0,0,0,0,0,0,0,0,0,1
22757,0,285.29,1,0,90,2577,6,20,0,0,1,0,0,0,0,0,0,0,0
22758,0,284.99,1,0,90,2269,6,21,0,0,0,0,0,0,1,0,0,0,0
22759,0,284.99,1,0,90,2269,6,21,0,0,0,0,0,0,0,0,0,0,1
22760,0,284.79,1,0,75,1609,6,22,0,0,0,0,0,0,1,0,0,0,0
22761,0,284.79,1,0,75,1609,6,22,0,0,0,0,0,1,0,0,0,0,0
22762,0,284.79,1,0,75,1609,6,22,0,0,0,0,0,0,0,0,0,0,1
22763,0,284.49,1,0,90,966,6,23,0,0,0,0,0,0,1,0,0,0,0
22764,0,284.49,1,0,90,966,6,23,0,0,0,0,0,1,0,0,0,0,0
22765,0,284.49,1,0,90,966,6,23,0,0,1,0,0,0,0,0,0,0,0
22766,0,284.47,1,0,90,513,0,0,0,0,0,0,0,0,1,0,0,0,0
22767,0,284.47,1,0,90,513,0,0,0,0,0,0,0,1,0,0,0,0,0
22768,0,284.47,1,0,90,513,0,0,0,0,1,0,0,0,0,0,0,0,0
22769,0,284.53,1,0,90,334,0,1,0,0,0,0,0,0,1,0,0,0,0
22770,0,284.53,1,0,90,334,0,1,0,0,0,0,0,1,0,0,0,0,0
22771,0,284.71,0,0,90,264,0,2,0,0,0,0,0,0,1,0,0,0,0
22772,0,284.71,0,0,90,264,0,2,0,0,0,0,0,1,0,0,0,0,0
22773,0,284.71,0,0,90,264,0,2,0,0,1,0,0,0,0,0,0,0,0
22774,0,284.65,0,0,90,337,0,3,0,0,0,0,0,0,1,0,0,0,0
22775,0,284.65,0,0,90,337,0,3,0,0,0,0,0,1,0,0,0,0,0
22776,0,284.65,0,0,90,337,0,3,0,0,1,0,0,0,0,0,0,0,0
22777,0,284.41,1,0,40,830,0,4,0,0,0,0,0,0,1,0,0,0,0
22778,0,284.41,1,0,40,830,0,4,0,0,0,0,0,1,0,0,0,0,0
22779,0,284.41,1,0,40,830,0,4,0,0,1,0,0,0,0,0,0,0,0
22780,0,284.14,0,0,40,2776,0,5,0,0,0,0,0,0,1,0,0,0,0
22781,0,284.14,0,0,40,2776,0,5,0,0,0,0,0,1,0,0,0,0,0
22782,0,284.14,0,0,40,2776,0,5,0,0,1,0,0,0,0,0,0,0,0
22783,0,283.78,0,0,90,5901,0,6,0,0,0,0,0,1,0,0,0,0,0
22784,0,283.78,0,0,90,5901,0,6,0,0,1,0,0,0,0,0,0,0,0
22785,0,283.52,1,0,90,6807,0,7,0,0,0,0,0,0,1,0,0,0,0
22786,0,283.52,1,0,90,6807,0,7,0,0,0,0,0,1,0,0,0,0,0
22787,0,283.52,1,0,90,6807,0,7,0,0,0,0,0,0,0,0,0,0,1
22788,0,283.59,1,0,90,5521,0,8,0,0,0,0,0,0,1,0,0,0,0
22789,0,283.59,1,0,90,5521,0,8,0,0,0,0,0,0,0,0,0,0,1
22790,0,283.59,1,0,90,5521,0,8,0,0,0,0,0,1,0,0,0,0,0
22791,0,283.48,1,0,90,4226,0,10,0,0,0,0,0,0,1,0,0,0,0
22792,0,283.48,1,0,90,4226,0,10,0,0,0,0,0,1,0,0,0,0,0
22793,0,283.48,1,0,90,4226,0,10,0,0,0,0,0,0,0,0,0,0,1
22794,0,283.48,1,0,90,4226,0,10,0,0,1,0,0,0,0,0,0,0,0
22795,0,283.78,1,0,90,4510,0,11,0,0,0,0,0,0,1,0,0,0,0
22796,0,283.78,1,0,90,4510,0,11,0,0,1,0,0,0,0,0,0,0,0
22797,0,283.78,1,0,90,4510,0,11,0,0,0,0,0,1,0,0,0,0,0
22798,0,284.62,0,0,90,4678,0,12,0,0,0,0,0,1,0,0,0,0,0
22799,0,284.62,0,0,90,4678,0,12,0,0,1,0,0,0,0,0,0,0,0
22800,0,284.69,0,0,90,4860,0,13,0,0,0,0,0,1,0,0,0,0,0
22801,0,284.69,0,0,90,4860,0,13,0,0,0,0,1,0,0,0,0,0,0
22802,0,284.69,0,0,90,4860,0,13,0,0,1,0,0,0,0,0,0,0,0
22803,0,284.79,0,0,90,5847,0,15,0,0,0,0,0,1,0,0,0,0,0
22804,0,284.79,0,0,90,5847,0,15,0,0,0,0,1,0,0,0,0,0,0
22805,0,284.79,0,0,90,5847,0,15,0,0,0,0,0,0,1,0,0,0,0
22806,0,283.9,0,0,90,6552,0,16,0,1,0,0,0,0,0,0,0,0,0
22807,0,283.86,0,0,90,6253,0,17,0,1,0,0,0,0,0,0,0,0,0
22808,0,283.06,0,0,90,4681,0,18,0,1,0,0,0,0,0,0,0,0,0
22809,0,282.43,0,0,90,3233,0,19,0,1,0,0,0,0,0,0,0,0,0
22810,0,281.93,0,0,90,2820,0,20,0,1,0,0,0,0,0,0,0,0,0
22811,0,281.03,0,0,90,2489,0,21,0,1,0,0,0,0,0,0,0,0,0
22812,0,280.75,0,0,90,1491,0,22,0,1,0,0,0,0,0,0,0,0,0
22813,0,280.0,0,0,90,971,0,23,0,0,1,0,0,0,0,0,0,0,0
22814,0,280.0,0,0,90,971,0,23,0,0,0,0,0,1,0,0,0,0,0
22815,0,279.1,0,0,90,545,1,0,0,0,1,0,0,0,0,0,0,0,0
22816,0,279.02,0,0,90,360,1,1,0,1,0,0,0,0,0,0,0,0,0
22817,0,278.47,0,0,90,252,1,2,0,1,0,0,0,0,0,0,0,0,0
22818,0,278.44,0,0,90,332,1,3,0,1,0,0,0,0,0,0,0,0,0
22819,0,277.97,0,0,90,839,1,4,0,0,0,0,0,1,0,0,0,0,0
22820,0,277.99,0,0,90,6015,1,6,0,0,1,0,0,0,0,0,0,0,0
22821,0,277.99,0,0,90,6015,1,6,0,0,0,0,0,1,0,0,0,0,0
22822,0,278.09,0,0,90,7149,1,7,0,0,0,0,0,1,0,0,0,0,0
22823,0,278.45,0,0,90,6326,1,8,0,1,0,0,0,0,0,0,0,0,0
22824,0,278.75,0,0,90,5321,1,9,0,0,1,0,0,0,0,0,0,0,0
22825,0,278.75,0,0,90,5321,1,9,0,0,0,0,0,1,0,0,0,0,0
22826,0,280.65,0,0,90,5985,1,15,0,1,0,0,0,0,0,0,0,0,0
22827,0,281.42,0,0,90,6505,1,17,0,1,0,0,0,0,0,0,0,0,0
22828,0,281.83,0,0,90,3429,1,19,0,1,0,0,0,0,0,0,0,0,0
22829,0,281.29,0,0,40,2521,1,21,0,1,0,0,0,0,0,0,0,0,0
22830,0,280.78,0,0,75,1053,1,23,0,1,0,0,0,0,0,0,0,0,0
22831,0,279.52,0,0,40,354,2,1,0,1,0,0,0,0,0,0,0,0,0
22832,0,278.67,0,0,1,327,2,3,1,0,0,0,0,0,0,0,0,0,0
22833,0,277.95,0,0,1,866,2,4,1,0,0,0,0,0,0,0,0,0,0
22834,0,277.91,0,0,75,2918,2,5,0,1,0,0,0,0,0,0,0,0,0
22835,0,277.59,0,0,1,5964,2,6,1,0,0,0,0,0,0,0,0,0,0
22836,0,277.63,0,0,75,7076,2,7,0,1,0,0,0,0,0,0,0,0,0
22837,0,278.6,0,0,1,6518,2,8,1,0,0,0,0,0,0,0,0,0,0
22838,0,280.1,0,0,1,5296,2,9,1,0,0,0,0,0,0,0,0,0,0
22839,0,282.62,0,0,1,4941,2,11,1,0,0,0,0,0,0,0,0,0,0
22840,0,283.37,0,0,1,5122,2,13,1,0,0,0,0,0,0,0,0,0,0
22841,0,284.61,0,0,90,6115,2,15,0,0,0,0,0,0,1,0,0,0,0
22842,0,282.81,1,0,90,6237,2,17,0,0,0,0,0,0,1,0,0,0,0
22843,0,278.47,1,0,90,1012,2,23,0,0,0,0,0,0,1,0,0,0,0
22844,0,278.47,1,0,90,1012,2,23,0,0,1,0,0,0,0,0,0,0,0
22845,0,278.17,1,0,90,600,3,0,0,0,0,0,0,0,1,0,0,0,0
22846,0,277.57,0,0,90,365,3,1,0,0,0,0,0,0,1,0,0,0,0
22847,0,277.57,0,0,90,365,3,1,0,0,0,0,0,1,0,0,0,0,0
22848,0,277.57,0,0,90,365,3,1,0,0,0,0,0,0,0,0,0,0,1
22849,0,277.9,0,0,90,275,3,2,0,0,1,0,0,0,0,0,0,0,0
22850,0,277.9,0,0,90,275,3,2,0,0,0,0,0,0,1,0,0,0,0
22851,0,278.08,1,0,90,336,3,3,0,0,0,0,0,0,1,0,0,0,0
22852,0,277.87,1,0,90,877,3,4,0,0,0,0,0,0,1,0,0,0,0
22853,0,277.11,1,0,90,2772,3,5,0,0,0,0,0,0,1,0,0,0,0
22854,0,276.35,1,0,90,5517,3,6,0,0,0,0,0,0,1,0,0,0,0
22855,0,276.23,1,0,90,6154,3,7,0,0,0,0,0,0,1,0,0,0,0
22856,0,276.23,1,0,90,6154,3,7,0,0,1,0,0,0,0,0,0,0,0
22857,0,276.39,0,0,90,5691,3,8,0,0,0,0,0,0,1,0,0,0,0
22858,0,276.39,0,0,90,5691,3,8,0,0,0,0,1,0,0,0,0,0,0
22859,0,276.39,0,0,90,5691,3,8,0,0,1,0,0,0,0,0,0,0,0
22860,0,276.02,1,0,90,5536,3,9,0,0,0,0,0,0,1,0,0,0,0
22861,0,276.02,1,0,90,5536,3,9,0,0,1,0,0,0,0,0,0,0,0
22862,0,275.78,1,0,90,4655,3,10,0,0,0,0,0,0,1,0,0,0,0
22863,0,275.78,1,0,90,4655,3,10,0,0,0,0,0,0,0,0,1,0,0
22864,0,276.44,1,0,90,4894,3,11,0,0,0,0,0,0,1,0,0,0,0
22865,0,276.44,1,0,90,4894,3,11,0,0,1,0,0,0,0,0,0,0,0
22866,0,277.14,1,0,90,5094,3,12,0,0,0,0,0,0,1,0,0,0,0
22867,0,277.14,1,0,90,5094,3,12,0,0,0,0,0,1,0,0,0,0,0
22868,0,278.38,0,0,90,5237,3,13,0,0,0,0,0,0,1,0,0,0,0
22869,0,278.38,0,0,90,5237,3,13,0,0,1,0,0,0,0,0,0,0,0
22870,0,278.81,0,0,90,5572,3,14,0,0,0,0,0,0,1,0,0,0,0
22871,0,279.27,0,0,90,5967,3,15,0,0,0,0,0,0,1,0,0,0,0
22872,0,278.73,1,0,90,6554,3,16,0,0,0,0,0,0,1,0,0,0,0
22873,0,278.73,1,0,90,6554,3,16,0,0,1,0,0,0,0,0,0,0,0
22874,0,278.39,1,0,90,6048,3,17,0,0,0,0,0,0,1,0,0,0,0
22875,0,278.39,1,0,90,6048,3,17,0,0,1,0,0,0,0,0,0,0,0
22876,0,278.22,1,0,90,4884,3,18,0,0,0,0,0,0,1,0,0,0,0
22877,0,278.22,1,0,90,4884,3,18,0,0,0,0,0,1,0,0,0,0,0
22878,0,278.22,1,0,90,4884,3,18,0,0,1,0,0,0,0,0,0,0,0
22879,0,278.32,1,0,90,3464,3,19,0,0,0,0,0,0,1,0,0,0,0
22880,0,278.32,1,0,90,3464,3,19,0,0,0,0,0,1,0,0,0,0,0
22881,0,277.94,1,0,92,2934,3,20,0,0,0,0,0,0,1,0,0,0,0
22882,0,277.94,1,0,92,2934,3,20,0,0,0,0,0,1,0,0,0,0,0
22883,0,277.94,1,0,92,2934,3,20,0,0,1,0,0,0,0,0,0,0,0
22884,0,277.9,1,0,90,2819,3,21,0,0,0,0,0,0,1,0,0,0,0
22885,0,277.9,1,0,90,2819,3,21,0,0,0,0,0,1,0,0,0,0,0
22886,0,277.9,1,0,90,2819,3,21,0,0,1,0,0,0,0,0,0,0,0
22887,0,277.76,1,0,90,1993,3,22,0,0,0,0,0,0,1,0,0,0,0
22888,0,277.76,1,0,90,1993,3,22,0,0,0,0,0,1,0,0,0,0,0
22889,0,277.76,1,0,90,1993,3,22,0,0,1,0,0,0,0,0,0,0,0
22890,0,277.71,1,0,90,1309,3,23,0,0,0,0,0,0,1,0,0,0,0
22891,0,277.71,1,0,90,1309,3,23,0,0,1,0,0,0,0,0,0,0,0
22892,0,277.36,1,0,90,597,4,0,0,0,0,0,0,0,1,0,0,0,0
22893,0,277.36,1,0,90,597,4,0,0,0,1,0,0,0,0,0,0,0,0
22894,0,276.59,0,0,75,458,4,1,0,0,0,0,0,1,0,0,0,0,0
22895,0,275.96,0,0,1,357,4,2,0,0,0,0,0,1,0,0,0,0,0
22896,0,275.63,0,0,20,398,4,3,0,0,0,1,0,0,0,0,0,0,0
22897,0,275.63,0,0,20,398,4,3,0,0,0,0,0,1,0,0,0,0,0
22898,0,274.88,0,0,75,810,4,4,0,0,0,1,0,0,0,0,0,0,0
22899,0,274.88,0,0,75,810,4,4,0,0,0,0,0,1,0,0,0,0,0
22900,0,274.86,0,0,75,2665,4,5,0,0,0,0,0,1,0,0,0,0,0
22901,0,274.86,0,0,75,2665,4,5,0,0,0,1,0,0,0,0,0,0,0
22902,0,274.88,0,0,90,5813,4,6,0,0,0,0,0,1,0,0,0,0,0
22903,0,274.88,0,0,90,5813,4,6,0,0,0,1,0,0,0,0,0,0,0
22904,0,275.38,0,0,75,6904,4,7,0,0,0,0,0,1,0,0,0,0,0
22905,0,275.38,0,0,75,6904,4,7,0,0,0,1,0,0,0,0,0,0,0
22906,0,276.95,0,0,75,5464,4,8,0,0,0,0,0,1,0,0,0,0,0
22907,0,278.76,0,0,75,5221,4,9,0,1,0,0,0,0,0,0,0,0,0
22908,0,280.73,0,0,20,4952,4,10,0,1,0,0,0,0,0,0,0,0,0
22909,0,282.08,0,0,20,5296,4,11,0,1,0,0,0,0,0,0,0,0,0
22910,0,283.8,0,0,20,5736,4,12,0,1,0,0,0,0,0,0,0,0,0
22911,0,284.94,0,0,1,5553,4,13,1,0,0,0,0,0,0,0,0,0,0
22912,0,286.27,0,0,20,5842,4,14,0,1,0,0,0,0,0,0,0,0,0
22913,0,287.05,0,0,20,6258,4,15,0,1,0,0,0,0,0,0,0,0,0
22914,0,287.62,0,0,20,6631,4,16,0,1,0,0,0,0,0,0,0,0,0
22915,0,288.21,0,0,20,5959,4,17,0,1,0,0,0,0,0,0,0,0,0
22916,0,288.32,0,0,20,4888,4,18,0,1,0,0,0,0,0,0,0,0,0
22917,0,287.77,0,0,40,2433,4,19,0,1,0,0,0,0,0,0,0,0,0
22918,0,285.73,0,0,1,950,4,20,1,0,0,0,0,0,0,0,0,0,0
22919,0,283.63,0,0,1,872,4,21,1,0,0,0,0,0,0,0,0,0,0
22920,0,282.32,0,0,1,808,4,22,1,0,0,0,0,0,0,0,0,0,0
22921,0,281.95,0,0,1,526,4,23,1,0,0,0,0,0,0,0,0,0,0
22922,0,281.53,0,0,75,1506,5,0,0,1,0,0,0,0,0,0,0,0,0
22923,0,281.1,0,0,75,862,5,1,0,1,0,0,0,0,0,0,0,0,0
22924,0,280.43,0,0,90,687,5,2,0,1,0,0,0,0,0,0,0,0,0
22925,0,279.31,0,0,40,405,5,3,0,1,0,0,0,0,0,0,0,0,0
22926,0,278.46,0,0,40,413,5,4,0,1,0,0,0,0,0,0,0,0,0
22927,0,277.62,0,0,20,745,5,5,0,1,0,0,0,0,0,0,0,0,0
22928,0,277.53,0,0,40,1442,5,6,0,1,0,0,0,0,0,0,0,0,0
22929,0,277.81,0,0,75,2202,5,7,0,1,0,0,0,0,0,0,0,0,0
22930,0,278.82,0,0,75,3400,5,8,0,1,0,0,0,0,0,0,0,0,0
22931,0,280.72,0,0,90,4239,5,9,0,1,0,0,0,0,0,0,0,0,0
22932,0,282.99,0,0,90,4476,5,10,0,1,0,0,0,0,0,0,0,0,0
22933,0,284.82,0,0,90,4924,5,11,0,1,0,0,0,0,0,0,0,0,0
22934,0,285.54,0,0,90,5266,5,12,0,1,0,0,0,0,0,0,0,0,0
22935,0,286.46,0,0,90,4982,5,13,0,1,0,0,0,0,0,0,0,0,0
22936,0,287.16,0,0,90,4880,5,14,0,1,0,0,0,0,0,0,0,0,0
22937,0,287.34,0,0,90,4782,5,15,0,1,0,0,0,0,0,0,0,0,0
22938,0,287.26,0,0,90,4740,5,16,0,1,0,0,0,0,0,0,0,0,0
22939,0,287.05,0,0,90,4648,5,17,0,1,0,0,0,0,0,0,0,0,0
22940,0,286.27,0,0,90,4334,5,18,0,1,0,0,0,0,0,0,0,0,0
22941,0,285.28,0,0,90,3710,5,19,0,1,0,0,0,0,0,0,0,0,0
22942,0,284.28,0,0,90,3347,5,20,0,0,1,0,0,0,0,0,0,0,0
22943,0,283.24,0,0,90,3494,5,21,0,0,1,0,0,0,0,0,0,0,0
22944,0,282.12,0,0,90,3170,5,22,0,0,0,0,0,0,1,0,0,0,0
22945,0,281.38,0,0,90,2348,5,23,0,0,0,0,0,0,1,0,0,0,0
22946,0,280.75,0,0,90,1628,6,0,0,0,0,0,0,0,1,0,0,0,0
22947,0,280.02,0,0,90,946,6,1,0,1,0,0,0,0,0,0,0,0,0
22948,0,279.48,0,0,90,735,6,2,0,1,0,0,0,0,0,0,0,0,0
22949,0,279.02,0,0,90,395,6,3,0,1,0,0,0,0,0,0,0,0,0
22950,0,278.56,0,0,90,390,6,4,0,0,1,0,0,0,0,0,0,0,0
22951,0,278.18,0,0,90,629,6,5,0,1,0,0,0,0,0,0,0,0,0
22952,0,277.7,0,0,90,1180,6,6,0,1,0,0,0,0,0,0,0,0,0
22953,0,277.72,0,0,90,1734,6,7,0,1,0,0,0,0,0,0,0,0,0
22954,0,278.53,0,0,75,2453,6,8,0,1,0,0,0,0,0,0,0,0,0
22955,0,280.82,0,0,75,2996,6,9,0,1,0,0,0,0,0,0,0,0,0
22956,0,282.67,0,0,75,3601,6,10,0,1,0,0,0,0,0,0,0,0,0
22957,0,284.8,0,0,75,4049,6,11,0,1,0,0,0,0,0,0,0,0,0
22958,0,286.25,0,0,75,4526,6,12,0,1,0,0,0,0,0,0,0,0,0
22959,0,287.03,0,0,75,4756,6,13,0,1,0,0,0,0,0,0,0,0,0
22960,0,288.44,0,0,75,4514,6,14,0,1,0,0,0,0,0,0,0,0,0
22961,0,289.21,0,0,75,4377,6,15,0,1,0,0,0,0,0,0,0,0,0
22962,0,289.44,0,0,75,4557,6,16,0,1,0,0,0,0,0,0,0,0,0
22963,0,289.39,0,0,75,5102,6,17,0,1,0,0,0,0,0,0,0,0,0
22964,0,289.61,0,0,75,4051,6,18,0,1,0,0,0,0,0,0,0,0,0
22965,0,289.18,0,0,75,3351,6,19,0,1,0,0,0,0,0,0,0,0,0
22966,0,287.54,0,0,40,2784,6,20,0,1,0,0,0,0,0,0,0,0,0
22967,0,285.25,0,0,20,2364,6,21,0,1,0,0,0,0,0,0,0,0,0
22968,0,284.35,0,0,20,1696,6,22,0,1,0,0,0,0,0,0,0,0,0
22969,0,283.23,0,0,1,1025,6,23,1,0,0,0,0,0,0,0,0,0,0
22970,0,281.85,0,0,1,171,0,0,1,0,0,0,0,0,0,0,0,0,0
22971,0,279.98,0,0,1,149,0,1,1,0,0,0,0,0,0,0,0,0,0
22972,0,278.31,0,0,1,123,0,2,1,0,0,0,0,0,0,0,0,0,0
22973,0,277.04,0,0,1,163,0,3,1,0,0,0,0,0,0,0,0,0,0
22974,0,276.24,0,0,1,702,0,4,1,0,0,0,0,0,0,0,0,0,0
22975,0,275.88,0,0,1,2766,0,5,1,0,0,0,0,0,0,0,0,0,0
22976,0,275.36,0,0,1,5639,0,6,1,0,0,0,0,0,0,0,0,0,0
22977,0,276.62,0,0,1,6457,0,7,1,0,0,0,0,0,0,0,0,0,0
22978,0,280.76,0,0,5,5804,0,8,1,0,0,0,0,0,0,0,0,0,0
22979,0,284.2,0,0,1,5032,0,9,1,0,0,0,0,0,0,0,0,0,0
22980,0,286.84,0,0,1,4345,0,10,1,0,0,0,0,0,0,0,0,0,0
22981,0,289.02,0,0,1,4459,0,11,1,0,0,0,0,0,0,0,0,0,0
22982,0,289.84,0,0,1,4665,0,12,1,0,0,0,0,0,0,0,0,0,0
22983,0,290.34,0,0,20,4715,0,13,0,1,0,0,0,0,0,0,0,0,0
22984,0,291.12,0,0,20,5044,0,14,0,1,0,0,0,0,0,0,0,0,0
22985,0,291.64,0,0,40,5476,0,15,0,1,0,0,0,0,0,0,0,0,0
22986,0,291.56,0,0,20,6020,0,16,0,1,0,0,0,0,0,0,0,0,0
22987,0,291.67,0,0,20,5671,0,17,0,1,0,0,0,0,0,0,0,0,0
22988,0,291.84,0,0,20,4148,0,18,0,0,0,0,1,0,0,0,0,0,0
22989,0,291.17,0,0,20,3028,0,19,0,1,0,0,0,0,0,0,0,0,0
